lon,lat,weather_id,main,description,icon,base,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,country,sunrise,sunset,timezone,city_id,city_name,cod,level
18.4241,-33.9249,600,Snow,light snow,13d,stations,262.08,258.63,261.41,262.16,1020,71,1024,1013,3458,1.34,35,17.97,20,1716267456,1,9209,ZA,1716275125,1716265839,-25200,9236744,Cape Town,200,1
31.2357,30.0444,600,Snow,light snow,13d,stations,252.69,251.84,252.23,255.25,1003,53,1014,959,6558,7.57,311,1.63,95,1716334984,1,6368,EG,1716299776,1716342994,7200,5334829,Cairo,200,1
-0.1278,51.5074,721,Haze,haze,50d,stations,299.37,297.89,298.39,299.84,1004,35,986,958,3791,2.11,179,0.85,90,1716273034,1,9206,GB,1716278028,1716304231,0,7613815,London,200,1
-0.1278,51.5074,600,Snow,light snow,13d,stations,264.94,263.99,264.19,267.51,1014,88,983,925,7879,3.14,245,8.61,93,1716333396,1,4969,GB,1716288319,1716332104,7200,8919833,London,200,1
31.2357,30.0444,804,Clouds,overcast clouds,04d,stations,289.58,288.68,288.15,289.99,1030,63,1010,909,9418,10.57,249,14.27,15,1716302296,1,5599,EG,1716338257,1716276651,0,5367828,Cairo,200,1
72.8777,19.076,600,Snow,light snow,13d,stations,253.93,249.28,251.94,254.81,1018,65,1023,906,3384,0.38,226,15.02,55,1716278508,1,7353,IN,1716268376,1716267719,7200,1892124,Mumbai,200,1
2.3522,48.8566,701,Mist,mist,50d,stations,285.85,281.7,283.41,286.8,994,76,1025,975,7605,4.17,99,8.22,86,1716306383,1,9046,FR,1716337437,1716283168,0,6400548,Paris,200,1
-74.006,40.7128,721,Haze,haze,50d,stations,290.29,287.93,288.28,292.9,1022,35,1007,944,1164,4.82,334,4.76,91,1716266346,1,7299,US,1716271271,1716299248,-25200,9615902,New York,200,1
151.2093,-33.8688,721,Haze,haze,50d,stations,294.97,292.23,292.91,297.6,1013,63,1010,932,4557,4.87,186,19.15,66,1716291517,1,4797,AU,1716337252,1716318208,19800,4658269,Sydney,200,1
151.2093,-33.8688,804,Clouds,overcast clouds,04d,stations,278.65,277.48,278.17,279.0,1009,77,991,1020,5032,8.15,272,7.52,0,1716310191,1,6046,AU,1716342241,1716323804,-25200,4911465,Sydney,200,1
-74.006,40.7128,701,Mist,mist,50d,stations,298.66,294.43,296.99,298.75,984,80,1017,907,1067,2.59,198,2.59,1,1716333380,1,2181,US,1716264553,1716296569,7200,3973140,New York,200,1
2.3522,48.8566,804,Clouds,overcast clouds,04d,stations,275.28,275.18,273.97,277.29,992,56,986,1016,8141,6.82,246,15.89,74,1716264909,1,7871,FR,1716291506,1716339000,7200,1962109,Paris,200,1
-0.1278,51.5074,721,Haze,haze,50d,stations,291.56,287.15,291.18,293.77,1001,42,1009,914,7083,0.05,222,11.76,65,1716313233,1,2777,GB,1716335403,1716286345,-43200,1165770,London,200,1
72.8777,19.076,600,Snow,light snow,13d,stations,266.67,265.05,265.51,268.67,1027,56,1028,943,3736,9.45,167,9.94,74,1716272475,1,8405,IN,1716325617,1716330901,7200,5779845,Mumbai,200,1
18.4241,-33.9249,600,Snow,light snow,13d,stations,256.87,254.23,255.13,259.33,1027,57,982,940,2249,5.77,99,14.24,24,1716281147,1,2119,ZA,1716298938,1716344905,0,3862079,Cape Town,200,1
151.2093,-33.8688,600,Snow,light snow,13d,stations,265.0,261.62,262.24,266.8,1016,79,994,928,1272,4.1,55,7.41,73,1716344832,1,8321,AU,1716313115,1716285371,7200,4710361,Sydney,200,1
72.8777,19.076,600,Snow,light snow,13d,stations,262.74,259.69,260.65,264.83,1025,85,995,1004,1433,4.58,93,6.8,73,1716321941,1,5940,IN,1716338496,1716275473,0,1155780,Mumbai,200,1
-74.006,40.7128,600,Snow,light snow,13d,stations,252.08,248.86,250.01,254.66,1013,78,988,984,8475,4.24,20,19.6,50,1716303129,1,4094,US,1716277787,1716266797,7200,9580390,New York,200,1
2.3522,48.8566,701,Mist,mist,50d,stations,288.26,284.67,288.03,289.07,995,87,1016,1007,4061,3.99,105,8.91,44,1716346031,1,3555,FR,1716317096,1716298352,0,7853073,Paris,200,1
151.2093,-33.8688,721,Haze,haze,50d,stations,285.16,282.24,282.72,288.13,986,35,1013,951,7065,0.89,189,3.86,8,1716300890,1,4077,AU,1716266512,1716288740,-25200,6824638,Sydney,200,1
151.2093,-33.8688,701,Mist,mist,50d,stations,286.73,286.66,285.87,288.43,982,73,1019,1017,7607,1.28,177,19.47,28,1716289830,1,8816,AU,1716277228,1716326996,-25200,2891044,Sydney,200,1
72.8777,19.076,721,Haze,haze,50d,stations,281.96,278.72,281.17,282.63,1025,39,1009,989,3368,2.14,200,15.96,58,1716338266,1,3046,IN,1716316253,1716274920,19800,4856090,Mumbai,200,1
-46.6333,-23.5505,701,Mist,mist,50d,stations,294.23,293.62,292.54,295.66,1021,92,1017,924,6128,3.29,14,4.11,13,1716301239,1,5264,BR,1716346190,1716266307,19800,7701246,S�o Paulo,200,1
-46.6333,-23.5505,804,Clouds,overcast clouds,04d,stations,275.81,273.4,274.6,277.26,994,57,990,1014,8535,6.93,242,10.96,38,1716279137,1,8955,BR,1716278098,1716292587,19800,6573691,S�o Paulo,200,1
31.2357,30.0444,804,Clouds,overcast clouds,04d,stations,278.32,278.08,276.24,280.42,989,67,1012,955,8409,8.66,180,9.92,90,1716305736,1,3904,EG,1716329086,1716264716,-43200,8808180,Cairo,200,1
-46.6333,-23.5505,721,Haze,haze,50d,stations,281.99,278.69,281.56,284.21,1017,53,1004,967,3649,2.97,259,17.61,65,1716291561,1,9777,BR,1716272800,1716347787,0,2121350,S�o Paulo,200,1
37.6176,55.7558,600,Snow,light snow,13d,stations,262.74,259.74,260.97,265.63,997,71,998,1019,3458,2.24,154,19.88,79,1716292045,1,7578,RU,1716305527,1716323225,-25200,9717735,Moscow,200,1
37.6176,55.7558,701,Mist,mist,50d,stations,291.83,288.63,289.99,292.63,1025,89,1004,907,7712,4.96,350,1.99,42,1716297532,1,6325,RU,1716302537,1716348393,0,2777851,Moscow,200,1
37.6176,55.7558,721,Haze,haze,50d,stations,291.81,290.5,290.2,292.37,1006,53,1001,915,9456,2.26,176,14.6,50,1716285486,1,9269,RU,1716297525,1716298688,0,5476263,Moscow,200,1
18.4241,-33.9249,600,Snow,light snow,13d,stations,259.13,259.0,256.82,260.18,982,88,1010,975,1100,2.61,62,4.42,30,1716336685,1,7200,ZA,1716306141,1716294623,0,1163597,Cape Town,200,1
18.4241,-33.9249,804,Clouds,overcast clouds,04d,stations,284.36,283.72,282.51,285.06,980,53,1021,976,2990,14.23,228,8.53,67,1716325780,1,8836,ZA,1716304800,1716318440,-43200,6854229,Cape Town,200,1
151.2093,-33.8688,804,Clouds,overcast clouds,04d,stations,283.73,283.72,283.58,285.87,1008,81,996,930,2543,12.13,357,9.92,90,1716304105,1,8417,AU,1716313015,1716278516,19800,3989226,Sydney,200,1
37.6176,55.7558,804,Clouds,overcast clouds,04d,stations,279.8,276.59,279.05,280.36,989,57,984,1028,8543,12.92,347,18.16,27,1716303137,1,2571,RU,1716344600,1716341304,-25200,2247145,Moscow,200,1
-0.1278,51.5074,804,Clouds,overcast clouds,04d,stations,277.16,273.54,275.53,277.32,984,64,1000,971,7203,6.49,195,16.08,33,1716317653,1,4386,GB,1716340434,1716327220,19800,3742492,London,200,1
-74.006,40.7128,721,Haze,haze,50d,stations,291.36,287.73,288.83,291.75,1002,68,998,924,4361,3.04,255,8.37,16,1716283324,1,9808,US,1716288786,1716338869,0,2689710,New York,200,1
139.6917,35.6895,721,Haze,haze,50d,stations,283.37,281.63,282.64,285.99,1021,70,983,949,6880,2.71,200,13.81,76,1716271797,1,5397,JP,1716272280,1716332830,0,6166466,Tokyo,200,1
2.3522,48.8566,701,Mist,mist,50d,stations,298.52,297.96,295.69,298.57,1005,74,1003,913,4516,3.51,161,6.36,52,1716263559,1,1680,FR,1716348103,1716309124,-25200,1566360,Paris,200,1
-46.6333,-23.5505,721,Haze,haze,50d,stations,280.53,278.59,279.9,280.79,1027,69,990,1010,1008,4.96,327,19.47,12,1716312538,1,5532,BR,1716300833,1716296359,-25200,8465336,S�o Paulo,200,1
-74.006,40.7128,721,Haze,haze,50d,stations,280.25,278.17,277.69,281.88,998,31,997,1010,2082,4.75,30,16.73,76,1716313669,1,4297,US,1716294437,1716299247,0,6723311,New York,200,1
31.2357,30.0444,721,Haze,haze,50d,stations,292.62,292.01,290.49,294.7,990,47,1030,1021,8565,1.84,285,5.51,53,1716343780,1,2865,EG,1716305002,1716276531,19800,4445595,Cairo,200,1
-0.1278,51.5074,804,Clouds,overcast clouds,04d,stations,293.49,288.91,293.01,293.88,985,64,1029,966,7473,9.7,64,2.7,1,1716332004,1,3251,GB,1716347521,1716348159,-25200,8973135,London,200,1
72.8777,19.076,701,Mist,mist,50d,stations,293.58,289.12,291.26,295.89,993,65,983,1015,5738,1.99,160,6.96,15,1716310599,1,7170,IN,1716296505,1716300515,7200,7005077,Mumbai,200,1
139.6917,35.6895,701,Mist,mist,50d,stations,289.96,286.94,289.3,290.29,999,79,1023,953,4585,0.92,93,9.2,89,1716302177,1,9468,JP,1716338350,1716305044,-25200,6870030,Tokyo,200,1
18.4241,-33.9249,721,Haze,haze,50d,stations,283.07,278.89,281.7,283.1,992,33,1000,942,7217,1.59,328,3.2,35,1716330982,1,4019,ZA,1716347599,1716332506,-43200,3746580,Cape Town,200,1
-0.1278,51.5074,721,Haze,haze,50d,stations,298.11,297.75,296.64,299.8,986,45,1022,952,8199,3.98,65,8.03,31,1716273828,1,6819,GB,1716274509,1716268886,19800,3038336,London,200,1
-74.006,40.7128,721,Haze,haze,50d,stations,282.37,277.6,280.79,282.86,1014,43,1028,1020,3058,4.34,300,12.25,4,1716326944,1,9692,US,1716318701,1716268108,19800,9139489,New York,200,1
18.4241,-33.9249,701,Mist,mist,50d,stations,296.33,296.3,296.13,297.71,1014,65,1007,941,5798,3.13,185,0.36,98,1716284057,1,5752,ZA,1716341418,1716272059,19800,2899936,Cape Town,200,1
2.3522,48.8566,721,Haze,haze,50d,stations,296.78,293.69,296.02,297.22,1024,52,1017,994,9878,2.44,304,18.74,100,1716296196,1,1121,FR,1716267395,1716333163,-43200,4946608,Paris,200,1
37.6176,55.7558,721,Haze,haze,50d,stations,287.67,285.23,284.68,288.74,994,42,987,1005,2278,3.89,170,10.15,50,1716295740,1,6415,RU,1716289080,1716328032,19800,1086923,Moscow,200,1
-0.1278,51.5074,701,Mist,mist,50d,stations,293.45,289.5,293.35,294.02,1000,92,1008,950,8107,1.02,238,9.26,53,1716320422,1,8530,GB,1716273473,1716307050,-43200,4986202,London,200,1
37.6176,55.7558,721,Haze,haze,50d,stations,292.58,291.86,291.36,293.96,988,46,982,902,5645,3.17,207,13.21,21,1716291154,1,8566,RU,1716288412,1716275868,19800,5949345,Moscow,200,1
2.3522,48.8566,721,Haze,haze,50d,stations,282.36,277.41,281.75,284.46,1024,55,1003,937,7140,3.96,117,15.15,4,1716330431,1,8695,FR,1716286897,1716334106,-25200,8523796,Paris,200,1
-74.006,40.7128,701,Mist,mist,50d,stations,298.32,295.85,297.17,300.25,994,79,1029,965,5428,0.49,75,2.23,1,1716302141,1,3154,US,1716291715,1716318094,19800,4818135,New York,200,1
-46.6333,-23.5505,701,Mist,mist,50d,stations,292.82,291.57,290.55,293.61,987,62,990,905,4272,2.42,114,13.9,76,1716319817,1,3613,BR,1716349177,1716324018,-43200,6097183,S�o Paulo,200,1
139.6917,35.6895,701,Mist,mist,50d,stations,299.93,298.5,297.99,300.79,999,85,995,909,2264,2.13,75,19.22,23,1716330815,1,9290,JP,1716345903,1716332043,-25200,8709700,Tokyo,200,1
2.3522,48.8566,701,Mist,mist,50d,stations,290.58,286.71,289.4,292.55,1006,64,984,970,3237,3.84,37,7.99,4,1716331719,1,9580,FR,1716336425,1716308362,-25200,1257529,Paris,200,1
-0.1278,51.5074,600,Snow,light snow,13d,stations,255.06,254.44,254.0,255.09,984,67,1004,923,1811,1.5,170,2.45,92,1716347478,1,5658,GB,1716304231,1716275076,19800,8601603,London,200,1
72.8777,19.076,721,Haze,haze,50d,stations,292.08,289.64,291.87,293.88,989,54,986,994,4028,0.53,27,2.26,45,1716293043,1,6737,IN,1716291840,1716269765,19800,6214969,Mumbai,200,1
31.2357,30.0444,721,Haze,haze,50d,stations,299.39,296.64,298.19,301.38,998,46,1009,944,2635,4.97,38,8.11,80,1716281985,1,2294,EG,1716324977,1716291503,-43200,9473451,Cairo,200,1
18.4241,-33.9249,721,Haze,haze,50d,stations,297.42,295.81,295.08,298.23,1028,53,1011,967,9288,4.83,0,7.41,73,1716345135,1,7153,ZA,1716336038,1716272652,-25200,7711526,Cape Town,200,1
-0.1278,51.5074,600,Snow,light snow,13d,stations,255.56,250.58,252.98,256.52,1004,89,1006,913,8818,8.45,274,0.62,69,1716284867,1,8618,GB,1716270785,1716281880,19800,2389921,London,200,1
-46.6333,-23.5505,600,Snow,light snow,13d,stations,265.38,264.29,264.56,266.98,991,64,1009,1022,8757,0.21,213,6.38,94,1716301849,1,8730,BR,1716320838,1716287398,7200,5277349,S�o Paulo,200,1
2.3522,48.8566,701,Mist,mist,50d,stations,294.37,293.56,294.05,296.22,1004,64,1022,962,4354,3.57,163,14.82,91,1716342658,1,4229,FR,1716296654,1716322221,19800,4531928,Paris,200,1
139.6917,35.6895,701,Mist,mist,50d,stations,297.68,295.35,297.4,299.0,985,71,1003,965,1925,3.91,253,4.08,99,1716285888,1,5661,JP,1716282128,1716280114,0,6201051,Tokyo,200,1
2.3522,48.8566,804,Clouds,overcast clouds,04d,stations,294.47,290.08,292.14,297.13,994,76,997,922,1803,13.76,266,19.37,63,1716270203,1,1555,FR,1716339669,1716281184,0,5715826,Paris,200,1
72.8777,19.076,804,Clouds,overcast clouds,04d,stations,276.58,273.48,273.78,278.7,1002,89,1002,963,9390,6.02,223,2.12,49,1716278065,1,2696,IN,1716338631,1716274118,-43200,7653615,Mumbai,200,1
151.2093,-33.8688,701,Mist,mist,50d,stations,280.92,276.7,280.26,283.0,1025,88,1030,940,6588,4.64,212,5.09,68,1716333071,1,6048,AU,1716347759,1716339306,19800,5308717,Sydney,200,1
-74.006,40.7128,721,Haze,haze,50d,stations,281.25,280.86,279.98,281.49,993,42,1020,1007,9172,0.06,219,1.83,78,1716291794,1,5546,US,1716281443,1716304441,19800,7652755,New York,200,1
2.3522,48.8566,721,Haze,haze,50d,stations,282.25,277.71,280.83,282.97,996,47,1017,939,9073,0.72,72,14.13,36,1716265017,1,9287,FR,1716267937,1716331889,19800,9143005,Paris,200,1
-46.6333,-23.5505,701,Mist,mist,50d,stations,299.51,295.18,297.12,301.73,993,91,1008,920,9585,3.8,255,9.16,90,1716266043,1,2457,BR,1716331529,1716334491,19800,4303758,S�o Paulo,200,1
139.6917,35.6895,804,Clouds,overcast clouds,04d,stations,282.14,278.54,281.99,283.16,1026,79,997,991,3252,10.84,157,8.6,86,1716294760,1,7911,JP,1716274291,1716347499,-25200,7960607,Tokyo,200,1
-46.6333,-23.5505,804,Clouds,overcast clouds,04d,stations,290.77,286.2,290.53,291.64,1012,77,997,972,5476,5.61,79,13.4,37,1716270138,1,1596,BR,1716273435,1716286086,-43200,2545180,S�o Paulo,200,1
37.6176,55.7558,721,Haze,haze,50d,stations,292.28,290.07,290.17,293.61,987,63,982,976,8582,1.84,147,3.64,70,1716323458,1,7922,RU,1716346630,1716275349,7200,1322236,Moscow,200,1
-46.6333,-23.5505,804,Clouds,overcast clouds,04d,stations,294.54,290.08,294.31,296.4,980,53,990,910,6543,6.25,98,1.59,73,1716313525,1,8000,BR,1716337074,1716273888,19800,4057149,S�o Paulo,200,1
37.6176,55.7558,721,Haze,haze,50d,stations,295.19,291.48,293.82,297.16,1029,38,994,935,9192,3.3,103,8.03,46,1716268362,1,3614,RU,1716265601,1716327215,-43200,3746875,Moscow,200,1
31.2357,30.0444,804,Clouds,overcast clouds,04d,stations,294.94,294.55,294.78,297.42,1028,60,1024,970,5116,14.92,230,5.56,34,1716346740,1,8314,EG,1716296288,1716348212,-25200,5553188,Cairo,200,1
31.2357,30.0444,804,Clouds,overcast clouds,04d,stations,291.16,286.68,290.67,291.62,1012,68,980,931,1776,13.84,84,6.79,81,1716330025,1,6089,EG,1716341157,1716296624,19800,7225167,Cairo,200,1
-74.006,40.7128,721,Haze,haze,50d,stations,290.53,289.72,290.29,291.0,984,44,1000,967,5992,3.83,22,18.56,50,1716324254,1,9783,US,1716286879,1716273883,-43200,5590457,New York,200,1
18.4241,-33.9249,600,Snow,light snow,13d,stations,259.31,255.29,258.74,260.93,1000,70,1021,979,5501,1.55,237,7.85,13,1716277731,1,2421,ZA,1716334206,1716283656,-43200,9442151,Cape Town,200,1
18.4241,-33.9249,721,Haze,haze,50d,stations,287.09,286.45,285.16,288.05,1011,33,1005,966,3967,4.78,258,7.53,54,1716333635,1,4144,ZA,1716298089,1716304194,-43200,9531964,Cape Town,200,1
-74.006,40.7128,721,Haze,haze,50d,stations,295.88,290.99,294.36,298.34,1026,44,995,905,3723,2.7,41,0.79,53,1716309084,1,1810,US,1716333555,1716326237,19800,1320065,New York,200,1
-46.6333,-23.5505,804,Clouds,overcast clouds,04d,stations,293.18,289.01,290.33,295.92,1005,85,1011,1020,4146,14.94,149,16.0,96,1716281482,1,7232,BR,1716335705,1716269586,7200,4105947,S�o Paulo,200,1
-0.1278,51.5074,600,Snow,light snow,13d,stations,267.11,262.62,265.88,269.62,1026,82,990,937,3580,7.01,115,1.95,93,1716339387,1,9294,GB,1716296650,1716320841,0,6161048,London,200,1
-74.006,40.7128,701,Mist,mist,50d,stations,285.75,282.75,285.0,286.09,1006,80,1030,932,6615,4.79,116,18.25,93,1716292151,1,1853,US,1716284375,1716327261,7200,4757776,New York,200,1
31.2357,30.0444,804,Clouds,overcast clouds,04d,stations,275.28,273.98,274.87,276.05,985,87,1012,935,4060,6.23,79,15.24,95,1716307605,1,6480,EG,1716269337,1716295972,-43200,7888206,Cairo,200,1
-0.1278,51.5074,701,Mist,mist,50d,stations,299.8,299.39,297.48,302.48,986,65,1017,1008,2803,0.83,236,0.77,20,1716267533,1,3570,GB,1716343736,1716282630,7200,4746497,London,200,1
18.4241,-33.9249,804,Clouds,overcast clouds,04d,stations,280.94,280.34,278.33,281.03,1006,76,1000,957,9695,14.07,39,4.02,23,1716292852,1,2735,ZA,1716278202,1716317764,0,4420366,Cape Town,200,1
-74.006,40.7128,804,Clouds,overcast clouds,04d,stations,294.61,292.31,292.44,297.06,990,80,1019,1030,4862,13.8,317,0.36,94,1716271426,1,2289,US,1716290121,1716348657,-25200,3526016,New York,200,1
151.2093,-33.8688,804,Clouds,overcast clouds,04d,stations,279.27,275.44,276.67,281.57,1001,68,1011,982,9388,5.43,187,6.24,60,1716341480,1,2215,AU,1716298688,1716331180,19800,3286965,Sydney,200,1
72.8777,19.076,721,Haze,haze,50d,stations,290.52,289.19,289.73,293.02,992,59,984,1014,3079,4.04,277,4.83,59,1716309289,1,6544,IN,1716348980,1716338076,0,7615853,Mumbai,200,1
37.6176,55.7558,804,Clouds,overcast clouds,04d,stations,286.71,283.31,283.99,286.87,1016,87,995,974,1570,9.24,207,7.04,85,1716277066,1,7191,RU,1716301578,1716318165,-25200,2659912,Moscow,200,1
18.4241,-33.9249,721,Haze,haze,50d,stations,293.58,292.01,292.79,296.26,1026,32,1003,1025,3934,1.84,333,16.69,36,1716291225,1,3414,ZA,1716309259,1716307379,19800,6978253,Cape Town,200,1
18.4241,-33.9249,721,Haze,haze,50d,stations,294.09,289.19,291.3,296.21,996,43,1008,931,2484,3.58,265,3.11,37,1716306130,1,3842,ZA,1716268916,1716345252,19800,5782875,Cape Town,200,1
-0.1278,51.5074,721,Haze,haze,50d,stations,280.84,279.39,278.04,282.18,1006,42,1021,1011,2531,3.07,119,16.02,76,1716324937,1,2035,GB,1716264905,1716340743,-25200,6457276,London,200,1
31.2357,30.0444,701,Mist,mist,50d,stations,281.2,278.98,280.18,282.47,1012,65,983,942,3227,3.36,248,14.66,24,1716340923,1,3999,EG,1716299993,1716336692,-25200,4061422,Cairo,200,1
37.6176,55.7558,600,Snow,light snow,13d,stations,252.82,251.38,250.43,252.87,982,50,987,992,1060,5.91,111,18.31,30,1716347381,1,8321,RU,1716336250,1716339772,19800,5387048,Moscow,200,1
-74.006,40.7128,600,Snow,light snow,13d,stations,264.2,259.37,261.21,266.26,1012,82,1030,958,1235,6.97,30,17.0,37,1716312807,1,3158,US,1716337946,1716265451,-43200,6437791,New York,200,1
-74.006,40.7128,804,Clouds,overcast clouds,04d,stations,293.44,290.09,291.23,294.93,985,58,995,961,1079,7.99,75,16.41,6,1716306348,1,1563,US,1716276051,1716269317,7200,2913274,New York,200,1
2.3522,48.8566,721,Haze,haze,50d,stations,284.24,279.5,282.86,285.93,984,68,980,941,5587,4.58,161,12.19,59,1716335622,1,1901,FR,1716309693,1716300546,-43200,2977976,Paris,200,1
37.6176,55.7558,701,Mist,mist,50d,stations,294.67,292.61,293.08,295.12,1009,82,1014,907,6859,2.34,306,10.82,15,1716275945,1,2935,RU,1716334427,1716340816,-25200,5702826,Moscow,200,1
37.6176,55.7558,600,Snow,light snow,13d,stations,260.76,259.78,259.51,263.09,983,68,1000,975,1236,1.37,92,14.66,9,1716324028,1,4223,RU,1716272294,1716297791,19800,9690845,Moscow,200,1
37.6176,55.7558,804,Clouds,overcast clouds,04d,stations,289.72,284.74,287.93,291.95,990,78,995,1019,5952,5.05,116,16.32,31,1716266564,1,7517,RU,1716345070,1716281009,-25200,8013139,Moscow,200,1
72.8777,19.076,701,Mist,mist,50d,stations,294.46,290.39,291.69,294.88,1023,65,990,1018,4787,0.58,213,15.57,99,1716302686,1,7000,IN,1716314983,1716341353,-25200,1526793,Mumbai,200,1
151.2093,-33.8688,701,Mist,mist,50d,stations,281.01,276.71,280.48,281.35,1028,71,985,942,8363,0.46,302,18.96,55,1716326726,1,1461,AU,1716349161,1716290923,-25200,9815746,Sydney,200,1
31.2357,30.0444,804,Clouds,overcast clouds,04d,stations,281.01,280.82,279.21,283.45,1025,90,985,934,1004,8.14,114,16.0,21,1716271814,1,2415,EG,1716333608,1716335979,-43200,2010690,Cairo,200,1
-0.1278,51.5074,804,Clouds,overcast clouds,04d,stations,283.15,281.66,280.22,285.42,1025,53,1015,1022,3676,7.5,14,4.34,22,1716344192,1,6817,GB,1716270236,1716335380,-25200,9404818,London,200,1
18.4241,-33.9249,600,Snow,light snow,13d,stations,262.91,259.96,261.93,265.39,1012,82,1022,907,5043,5.77,0,14.27,3,1716338818,1,6649,ZA,1716274691,1716313643,-43200,3865397,Cape Town,200,1
-74.006,40.7128,701,Mist,mist,50d,stations,288.64,284.57,285.68,291.02,1023,85,988,905,4275,1.67,95,2.86,72,1716346084,1,1355,US,1716291997,1716347804,7200,7448645,New York,200,1
2.3522,48.8566,600,Snow,light snow,13d,stations,265.14,261.97,263.32,267.55,1017,59,1030,966,7761,7.9,54,2.83,5,1716274774,1,6635,FR,1716342667,1716274680,19800,2507708,Paris,200,1
151.2093,-33.8688,600,Snow,light snow,13d,stations,256.22,254.97,254.83,258.89,993,89,1015,950,4007,5.48,26,0.75,46,1716263876,1,4286,AU,1716323620,1716286420,-25200,5868779,Sydney,200,1
-0.1278,51.5074,701,Mist,mist,50d,stations,280.54,277.97,280.09,281.52,1011,91,1018,913,3847,2.04,153,13.8,6,1716335376,1,2845,GB,1716308915,1716276730,0,8654706,London,200,1
-74.006,40.7128,701,Mist,mist,50d,stations,289.44,286.29,286.81,291.99,1021,85,982,989,6399,1.16,183,5.96,61,1716328365,1,4760,US,1716293557,1716295600,-25200,7618495,New York,200,1
2.3522,48.8566,600,Snow,light snow,13d,stations,269.75,266.35,269.28,270.49,997,58,1027,911,2328,9.66,95,2.64,76,1716347842,1,2822,FR,1716325328,1716288953,0,9913812,Paris,200,1
-74.006,40.7128,600,Snow,light snow,13d,stations,256.71,252.16,254.08,258.65,986,54,1009,990,6813,5.87,179,14.43,73,1716295046,1,5268,US,1716298813,1716330908,-25200,5710123,New York,200,1
-46.6333,-23.5505,804,Clouds,overcast clouds,04d,stations,276.4,276.39,275.83,276.6,995,65,1011,1019,7872,13.19,25,16.81,70,1716333877,1,4922,BR,1716287368,1716346169,7200,2342961,S�o Paulo,200,1
139.6917,35.6895,804,Clouds,overcast clouds,04d,stations,292.17,290.87,289.69,294.86,1024,55,1017,926,8861,12.28,321,13.44,56,1716331109,1,8680,JP,1716283678,1716307959,-25200,4480392,Tokyo,200,1
139.6917,35.6895,721,Haze,haze,50d,stations,288.71,286.83,287.01,289.51,1029,52,996,933,2605,3.25,112,8.71,17,1716290784,1,1822,JP,1716344505,1716303399,-25200,4913059,Tokyo,200,1
2.3522,48.8566,804,Clouds,overcast clouds,04d,stations,290.46,286.35,288.44,291.43,1019,60,998,910,1353,14.63,304,1.16,19,1716289528,1,3847,FR,1716296871,1716339947,0,3032815,Paris,200,1
-0.1278,51.5074,701,Mist,mist,50d,stations,284.14,282.6,281.38,284.53,1022,89,1012,998,4788,3.12,255,4.45,20,1716343017,1,2516,GB,1716333240,1716277744,-43200,4955501,London,200,1
37.6176,55.7558,721,Haze,haze,50d,stations,294.29,293.38,294.1,295.7,1029,54,1004,1024,2438,2.63,356,4.45,88,1716263390,1,9642,RU,1716296518,1716268605,7200,7568834,Moscow,200,1
139.6917,35.6895,701,Mist,mist,50d,stations,290.43,286.64,289.67,291.4,1011,94,988,977,2524,0.65,204,9.72,73,1716327302,1,2053,JP,1716332748,1716300866,-25200,1825343,Tokyo,200,1
151.2093,-33.8688,804,Clouds,overcast clouds,04d,stations,292.69,291.4,290.91,293.79,995,85,982,975,2347,10.01,227,17.34,33,1716334121,1,1026,AU,1716269521,1716303783,-43200,9373303,Sydney,200,1
151.2093,-33.8688,600,Snow,light snow,13d,stations,255.18,252.75,254.54,255.87,988,90,1021,1008,8025,0.98,6,10.16,19,1716324686,1,9337,AU,1716346689,1716300920,-25200,9829558,Sydney,200,1
18.4241,-33.9249,701,Mist,mist,50d,stations,284.27,282.73,283.42,286.73,1012,77,1018,919,9863,0.94,308,17.43,85,1716302710,1,8812,ZA,1716264765,1716320600,7200,7200316,Cape Town,200,1
72.8777,19.076,804,Clouds,overcast clouds,04d,stations,282.96,281.06,280.15,283.65,1007,51,1028,950,9771,7.62,296,12.24,73,1716315088,1,8548,IN,1716278413,1716341621,-25200,5175360,Mumbai,200,1
151.2093,-33.8688,600,Snow,light snow,13d,stations,251.84,246.97,248.94,254.15,1024,73,1025,1020,7845,3.51,213,0.23,92,1716322021,1,2851,AU,1716294299,1716270793,7200,4265436,Sydney,200,1
31.2357,30.0444,804,Clouds,overcast clouds,04d,stations,287.31,282.32,287.09,289.14,982,84,983,928,6232,5.99,113,18.64,32,1716325961,1,9855,EG,1716278003,1716289203,-43200,1507819,Cairo,200,1
2.3522,48.8566,721,Haze,haze,50d,stations,291.45,288.81,289.17,291.84,999,54,1024,932,8509,0.36,249,19.31,66,1716343432,1,8939,FR,1716324097,1716331458,0,7486586,Paris,200,1
31.2357,30.0444,701,Mist,mist,50d,stations,280.7,280.67,279.58,281.24,1030,60,1010,963,8022,4.18,261,1.15,53,1716306118,1,7886,EG,1716295041,1716303381,-25200,3668226,Cairo,200,1
2.3522,48.8566,804,Clouds,overcast clouds,04d,stations,288.04,284.64,286.87,290.68,1012,68,1007,906,2413,12.15,59,1.26,38,1716332657,1,4698,FR,1716333671,1716324681,19800,4946067,Paris,200,1
